search_time,search_key,title,link,pub_date,description,source,newsUrl,content
2024-10-02 14:16:23,示例关键字,新竹無風雨竹科人賺到颱風假 巨城美食街擠爆人潮,https://video.udn.com,2024-10-02T14:16:25.493576,,udn.com,https://video.udn.com,山陀兒颱風停滯不前，雖然今天全台各縣市都宣布放颱風假，但北中南各地天氣都算不錯，新竹一早雲層雖厚但僅有風無雨，許多放颱風假的民眾，紛紛湧入新竹巨城消費，中午用餐時段4樓美食街已擠滿人潮。  新竹人俗稱的「新竹巨城」是一座位於新竹市的大型購物中心，商場空間可分為兩大部份，其中一邊為約3萬8000坪的Big City遠東巨城購物中心「MALL」部分，另一邊為約3萬4000坪的遠東SOGO百貨新竹店。  遠東巨城購物中心的營運長游欣怡表示，今天早上5、6點決策小組開會，認為天氣狀況還不錯，覺得可以營業，讓市民多一點方便，可以來用餐、消費，昨天已經有提醒廠商多備生鮮食品，櫃位也都做好準備，今天是雖然平日，但業績預估會達到周末假日表現，下午4、5點會再開一次會，因應颱風狀況再做營業調整。  SOGO百貨新竹店與Big City遠東巨城購物中心今天正常營業，百貨公司營業時間還沒到，門外已經大排長龍，也因竹科、學校都放假，加上外送因颱風假全面暫停，不少家長帶著孩子直接到百貨商場吃午餐，各樓層不到一小時，已經都是逛街人潮，美食街排隊更排起長長隊伍。  不少得知巨城購物中心營業消息的網友，也紛紛到粉絲頁留言：「準備塞車了」、「巨城鎮永遠不會讓人失望」、「在領錢路上，立馬到」、「可以準備出門去停車了」、「巨城防颱中心」、「新竹沒風沒雨，給過」。
2024-10-02 14:16:23,示例关键字,影／山陀兒正逐漸北上 減弱仍以颱風結構侵台,https://video.udn.com,2024-10-02T14:16:25.556989,,udn.com,https://video.udn.com,中度颱風山陀兒正逐漸北上影響台灣，中央氣象署簡任技正伍婉華表示，各地的風明顯增大中，花東降雨持續，南部降雨也會增強，基隆北海岸今天深夜到明天清晨雨勢也會增強。
2024-10-02 14:16:23,示例关键字,影／台中輕熟女開車找眼鏡...逆向撞轎車釀4車連環車禍,https://video.udn.com,2024-10-02T14:16:25.757850,,udn.com,https://video.udn.com,台中市劉姓女子昨天駕駛Infiniti休旅車行經逢甲商圈時，疑為找掉落的眼鏡，未注意車前狀況，逆向撞上對向開車的鄭姓男子的車輛後，再波及一輛機車、一輛汽車，造成一名駕駛胸部、雙腳擦挫傷送醫，警方調查，劉女沒有酒駕，初判是未注意車前狀況釀禍。  第六警分局交通分隊在昨天晚間7時許獲報，逢甲商圈的河南路、福上巷發生連環車禍，警方到場調查，案發時劉姓女子（41歲）當時駕駛Infiniti休旅車，沿河南路內側快車道，往福上巷方向行駛，劉女疑因當時在車內找眼鏡，未注意車前狀況，先逆向撞上鄭姓男子（28歲）轎車後，再碰撞吳姓男子（29歲）的機車，以及黃姓男子（29歲）的轎車，造成吳男胸部、雙腳擦挫傷。  警方調查，涉案的四名駕駛都無酒精濃度，初判是劉女分心駕駛，未注意車前狀況釀禍。
2024-10-02T14:19:30.486087,示例关键字,0050該定期獲利了結或丟著不管？網曝1關鍵：006208放著更適合新手,https://udn.com,2024-10-02T13:14:14+08:00,,udn.com,https://udn.com,股市投資操作方式百百種，每個人偏好的做法都不一樣，所面臨的風險也不一，有投資小白好奇，定期定額存股ETF應該要定期獲利了結，亦或是無論漲跌都持續長線投入。有內行人建議，新手應從長線投資開始，否則即使獲利了解拿到報酬，也無從繼續創造利潤。  一名網友在論壇Dcard發文表示，他是一名股市小白，近期打算開始定期定額買進ETF，也問了身邊朋友的投資方式，發現有兩種做法。第一，定期定額0050，每月初及月底都扣款3000元，存股幾個月後若有獲利，就賣掉庫存獲利了解，避免股票大跌時虧損更多。  第二，每月投入6000元定期定額006208，不管股市震盪，除非有緊急情況需要用錢，否則就持續長期投資，預計等到十年以上才可能使用這筆投資，畢竟台股大盤長期走勢向上，因此不可能虧損。該網友好奇，「兩種聽起來都蠻有他們的道理的，請問哪種方式比較適合小資慢慢存股呢？」  其他人留言「一般來說是2啦，但是只有6000我推薦投資自己，6000在30年後也滾不出夠退休的金額」、「你可以仔細想想1的做法，會發現每月都3000*2，獲利了結後，手上有一筆錢但還是每月3000*2，等於手上有閒置資金在，這樣如何繼續創造利潤？我覺得可以先從2開始，等你能判斷什麼時候是高點低點，再開始主動的獲利了結或是加碼，如果都不會也沒差，就一直定期定額下去，需要用錢再賣出」。  還有人說「我自己原本是打算2，但後來發現自己真的太有時間，真的會每天盯股市，後來變得有點像1。但我是會一直不停的拿利息去投更多的那種人，當然2也是有在做」、「第一要怎麼預判大跌，哪知道跌多底，不如每個月閒錢定期投入，每年配的股息留著，等股市大跌分批買進降低成本」。
2024-10-02T14:19:57.194517,示例关键字,NHK稱日本軍艦首次通過台灣海峽,https://money.udn.com,2024-10-02T14:19:57.961318,,money.udn.com,https://money.udn.com,本文共603字  【彭博】-- NHK引述未具名知情人士報導稱，日本海上自衛隊的一艘軍艦周三首次通過了台灣海峽。  據該日本公共廣播公司報導，自衛隊驅逐艦Sazanami在去參加南海多邊演習的路上，與澳大利亞和紐西蘭的艦艇一起，從北向南穿越了台灣海峽。
2024-10-02 14:49:54,示例关键字,揪京華城392％到560％關鍵公文！許淑華籲監院重啟調查,https://tw.tv.yahoo.com/morning-news,2024-10-02T14:24:42+08:00,,tw.tv.yahoo.com,https://tw.tv.yahoo.com/morning-news,"京華城弊案，持續延燒！有北市議員爆料，京華城容積率從392%到560%的關鍵公文，針對當時都委會決議，要求京華城做大街廓整體開發，竟然使用似乎的「似」，不確定字眼帶過，質疑放水，呼籲監察院重啟調查。  民眾黨主席柯文哲，被羈押後，已經在九月四度密集提訊，不過北檢在10/1要第五度提訊時卻卡關，柯文哲拒絕出庭，外界聯想，是否隨著事證一一浮現，才祭出攻防，而且北市議員許淑華又發現新疑點。  針對京華城392%到560%容積，有一份公文提到，針對都審會決議要做大街廓整體開發部分，居然使用""似已完成""模糊字眼一筆帶過，讓議員質疑根本放水，呼籲監察院重啟調查。  許淑華揪京華城392%到560%「關鍵公文」 籲監院重啟調查。（圖／翻攝自許淑華臉書）  台北市議員（民）許淑華：「必須要跟西北側的，居民的老屋一起來更新，這個京華城並沒有跟西北側的居民，做整體的開發，但是柯文哲居然就給了560%（容積率），當時的理由是因為，監察院的監委劉德勳，特別來指正台北市政府，要放寬這個容積獎勵，那理由是用什麼呢，是用一個似乎的似。」      而且隨著檢調深入調查，慢慢指向柯文哲似乎早就插手，加上牽線人前兵役局長朱亞虎認罪，和蔡壁如2017年的市長室手諭，格外引發關注。  台北市議員（民）洪健益：「但這直接影響的就是蔡壁如，因為畢竟蔡壁如，當時候還是柯文哲的地下副市長，所以在560%（容積率）當中，朱亞虎所說的一個呈堂證供，那認罪的部分，我相信某部分跟蔡壁如應該拉得上關係，所以我認為蔡壁如應該是下一個階段，跑不掉的一個對象。」  京華城案持續延燒，民眾黨主席柯文哲遭北市議員質疑早就知情、插手。（圖／民視新聞）  現在爆出2020年3月24到26日，威京集團員工捐款210萬給民眾黨，資深媒體人黃揚明指出，怎麼這麼剛好，民眾黨規定募款責任額結算日就是每年3月底，直轄市長有150萬的募款責任額，和這200多萬不謀而合。      台北市議員（國）詹為元：「如果這個所有的這個金錢，跟柯文哲所謂的這個，政治人物募款的責任額，如果勾稽起來，真的有他所謂對價關係的話，他當然也會成為另外一個，檢調這個查詢柯文哲金流的一個破口。」  隨著金流逐漸浮現，柯文哲是圖利還是收賄？恐怕不是自己說了算。"
2024-10-02 14:49:54,示例关键字,快新聞／派出所長遭女毒蟲撞死殉職！ 侯友宜痛心：新北一定爭取最高撫卹,https://tw.tv.yahoo.com/morning-news,2024-10-02T13:03:40+08:00,,tw.tv.yahoo.com,https://tw.tv.yahoo.com/morning-news,新北市土城清水派出所長劉宗鑫9月30日深夜攔查可疑車輛時，不幸遭毒駕拖行撞死，年僅38歲，留下妻子及2名年幼女兒。對此，新北市長侯友宜今（2）日痛心表示，新北市一定爭取最高撫卹，並結合民間力量，讓遺眷在生活上照顧無虞。  新北市土城清水派出所長劉宗鑫9月30日深夜在攔查可疑車輛時，遭拖行並撞擊，不幸殉職，年僅38歲，留下妻子及2名年幼女兒。警方1日凌晨逮捕涉案的30歲陳姓女駕駛，並查獲安非他命及「喪屍煙彈」依托咪酯等毒品，新北地檢署訊後依殺人罪嫌聲請羈押，新北地院昨晚裁定羈押。  新北市長侯友宜今日上午前往中和，視察環狀線復原工程防颱工作整備情形，針對劉宗鑫殉職，侯友宜表示，「我們非常痛心跟難過」，一定要全力照顧家屬、遺眷們，新北市一定爭取最高撫卹，朝因公殉職方向，按照新法令辦理。  侯友宜說，接獲很多民間好友，願意幫忙照顧劉宗鑫家庭、子女，給予全力，希望在劉宗鑫殉職後能獲得妥善周全的教育，新北市府也會聯合所有民間力量，讓遺眷在生活上照顧無虞。  《民視新聞網》提醒您：不良行為，請勿模仿！  《民視新聞網》提醒您：莫逞一時樂，遺害百年身！拒絕毒品，珍惜生命！健康無價，不容毒噬。
2024-10-02 14:49:54,示例关键字,快新聞／遭指罵將官、摔資料 張惇涵提「賴清德謙遜」：不是想耍官威的領導人,https://tw.tv.yahoo.com/morning-news,2024-10-02T13:30:41+08:00,,tw.tv.yahoo.com,https://tw.tv.yahoo.com/morning-news,有平面媒體報導宣稱，總統賴清德日前出席國防部晉任將官茶會時，怒罵「看到三軍統帥為什麼不站好？」對此，國防部嚴正駁斥。國防部長顧立雄昨也還原當時情況強調，沒有任何摔東西跟立威的事情，總統就是三軍統帥，沒有立威不立威的問題。總統府副秘書長張惇涵回應，賴清德當時只是詢問情況，並未摔東西，也強調「他不是想要耍官威的領導者。」  有平面媒體報導稱，賴清德8月首度以三軍統帥身份主持將官晉任勗勉典禮後，國防部辦了場茶會，出席晉任將官共31名，顧立雄陪同；總統府一名女幕僚有別以往慣例，於茶會開始前稱該活動性質輕鬆，請晉任將官坐著就好、不必站起來，孰料賴清德就入會場後，見在場人員並未站起，氣得大罵「我是三軍統帥，看到我為什麼不站好」，並將手中資料往地上摔；而顧立雄則打圓場緩頰，「都是溝通誤會」。  國防部發出聲明嚴正澄清，部分媒體渲染報導「總統怒罵」、「立威」等顯屬誇大謬誤，籲請善盡社會責任，勿誤導視聽，傷害國軍士氣。民進黨立委林楚茵也指出，當天現場出席人員並無女性幕僚，僅擔任司儀的「女性」科員，質疑這是「惡意帶風向」的新聞。  張惇涵今接受網路節目《齊有此理》時進一步說明，賴清德舉辦茶會是為了感謝國軍的辛勞，並拉近彼此距離。當時儀式安排稍有不順，總統有詢問情況，但沒有任何失態行為，隨後與將官們進行愉快交流。    張惇涵指出，賴清德為人謙遜，不喜歡擺架子。每當總統進入會議室時，幕僚們習慣站起來表示敬意，但賴清德總是說：「不用，不用，大家坐下來。」張惇涵曾笑著告訴總統，這已經成了他的口頭禪。總統驚訝地問：「我有嗎？」張再回應：「你每次一開口就說，惇涵，歹勢，讓你辛苦了。」    張惇涵表示，賴清德對待大部分的人都如此親切。在會議中，總統表達完意見後，會謙虛地說這是他的想法，並請大家提出意見，最後總是以「謝謝大家」作結。他強調，賴清德從不是一個想要立威或擺官威的領導者。
2024-10-02 14:49:54,示例关键字,快新聞／花蓮縣撤村人數對不上？賴總統6問關心超積極 徐榛蔚解釋了,https://tw.tv.yahoo.com/morning-news,2024-10-02T14:09:21+08:00,,tw.tv.yahoo.com,https://tw.tv.yahoo.com/morning-news,因應中颱山陀兒，總統賴清德昨（1）日上午9時前往中央災害應變中心，聽取相關單位報告。與上次凱米不同，府院節奏加快，颱風尚未登陸，賴總統、行政院長卓榮泰兩人就先後坐鎮災害應變中心，卓揆上月30日下午就至應變中心，透露賴總統整天關注颱風動向，翌日換賴主持，兩人皆在風雨未到前，提早拴緊團隊螺絲。不過昨日與花縣府連線時，因中央、地方撤離數字掌握不同，六度追問縣長徐榛蔚引發討論。  賴清德主持工作會報時，與首當其衝的屏東縣、台東縣、高雄市、花蓮縣等地方首長進行視訊，逐一詢問地方政府預防性撤村人數與規畫，徐縣長報告後，賴總統連續追問，花蓮僅撤離3000多人，距離中央應變中心的資料8259人有所出入，到底花蓮需要撤離的是3000多人還是8000多人呢？惟徐縣長與團隊頻翻資料，卻漏拍無法給出精確回答。  花縣府昨日下午出示資料，宣稱撤離人數就是3000人，親藍臉書粉專《不演了新聞台》等社群與藍委，也集中火力質疑是賴總統搞錯，試圖為徐縣長解圍；但內政部昨晚21時召開記者會還原真相，強調應變中心掌握有關撤離人數的資訊，是來自9月27日各縣市自行提報的統計數據，並非內政部提供。  換言之，撤離人數8259人是由花縣府提供，但縣府自己卻狀況外，賴總統手中的數字是花縣民政局提供，包括土石流、大規模崩塌、易成孤島、易淹水等4項；至於徐縣長所提供的數據並不完全包括這4項，僅只限於土石流、大規模崩塌等2項，所以原因是中央與地方所使用的數據基準不同，賴總統使用的數據是正確的。  至於總統為何要視訊關心預防性撤村人數？黨政人士透露，此問題並非針對徐縣長發問，也並非要刻意刁難，總統每縣市都有關心，提問的關鍵是，第一，賴清德歷任過台南市長、行政院長，颱風身經百戰，理解地方面對災害的實際需求；第二，賴總統在此會議指示「救災不如防災、防災不如避災」，他以行動呼應上周甫成立的總統府全社會韌性委員會核心精神：有備無患，期盼預防性撤村能達到實際減災作用。  對此，徐榛蔚今日受訪時解釋，保全戶撤離是以農業部統計的土石流與大規模崩塌保全戶為主，花縣需撤離戶數共1515戶、戶籍人口約5000人，實際居住3000多人，實際撤離也是3000多人；總統手上掌握的數據是3系統累計相加，才會出現5000多人的落差。  花蓮縣長徐榛蔚。（圖／民視新聞資料照）    
2024-10-02 14:49:54,示例关键字,山陀兒直撲南台灣 小琉球、墾丁海邊「掀巨浪牆」吹強風,https://tw.tv.yahoo.com/morning-news,2024-10-02T14:50:01.957797,,tw.tv.yahoo.com,https://tw.tv.yahoo.com/morning-news,"生活中心／劉尹淳、陳家祥 屏東報導  山陀兒颱風龜速行進，南台灣首當其衝，小琉球和墾丁海邊，捲起又高又急的海浪，最大陣風達10級以上，墾丁大街上則空無一人，冷冷清清，超商玻璃門都貼上膠帶，攤商也用帆布、繩索固定牢靠，做好防颱準備。  滔滔海浪一波又一波，小琉球颳起狂風暴雨，樹葉落石吹滿地。  墾丁南灣沙灘的海浪，也愈捲愈高，目測有5米，好多漂流木都被沖上岸，堆積在階梯上。  海巡署南部分署中隊長林國元說：「目前最大陣風來到10級以上，我們海巡人員呼籲所有民眾，千萬不要到禁限制區域觀浪，以維自身安全。」  墾丁大街空無一人，雨下不停，雨勢比前一天更明顯，氣象署預估，24小時累積雨量，有機會突破350毫米，最達陣風達10級以上。  民視記者劉尹淳說：「可以看到因為颱風的關係，大家都做好防颱措施，超商門口都已經貼上膠帶，而且每一個門都牢牢貼住。」  超商門口貼上膠帶。（圖／民視新聞）  就怕強風把玻璃吹破了，店家也拉下鐵門，攤商則用帆布、繩索固定牢靠，盡量做足防颱準備。      後壁湖的漁民也拉起繩索，就怕維護生計的漁船，被颱風給吹壞，損失不堪設想，不過，陣風實在好大，""海灘封閉""的立牌，也被狠狠吹倒，山陀兒颱風直撲南台灣，龜速前進，風雨不知會持續到何時？  後壁湖漁港。（圖／民視新聞）      原文出處：山陀兒直撲南台灣 小琉球、墾丁海邊「掀巨浪牆」吹強風  更多民視新聞報導  山陀兒登陸將緩慢北漂 颱風論壇：共伴效應防劇烈雨勢  山陀兒今轉中颱！ 預估「明天登陸」帶來劇烈風雨  山陀兒降中颱龜速北漂！氣象署估持續減弱 各地防強風豪雨  "
